RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
53352814,20250421,전라남도,여수시,20250222,6박 7일 이상,혼자서,혼자서,,,,,,놀이/테마공원-온천 등 즐기기,M,50대,미혼,미혼,기능/숙련/일반작업직,모름
53352937,20250421,경상남도,거제시,20250419,1박 2일,5명 이상,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 성장(막내 중고생),기능/숙련/일반작업직,500~700만원 미만
53353013,20250421,강원도,속초시,20250324,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,모름
53353250,20250421,경기도,오산시,20250319,3박 4일,2명,연인,,,,,,쇼핑,M,40대,미혼,미혼,판매/서비스직,500~700만원 미만
53353511,20250421,대전시,모름,20250308,1박 2일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),M,20대,미혼,미혼,사무/기술직,모름
53353524,20250421,전라남도,담양군,20250301,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53353621,20250421,제주도,구좌읍/서귀포시(시내동)/한경면,20250313,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,30대,미혼,미혼,사무/기술직,모름
53353984,20250421,경상남도,창원시,20250315,1박 2일,5명 이상,친구,,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53354188,20250421,광주시,모름,20250125,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53354813,20250421,대구시,모름,20250301,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,모름
53354888,20250421,대전시,모름,20250131,2박 3일,2명,배우자,,,,,,도시 경관 감상 (건축물/ 거리 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53355009,20250421,전라남도,여수시,20250117,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,휴식,F,20대,미혼,미혼,기타/무직,모름
53355730,20250421,부산시,모름,20250131,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53355744,20250421,경기도,가평군,20250310,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,모름
53356145,20250421,강원도,삼척시,20250205,3박 4일,4명,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53356413,20250421,강원도,강릉시/동해시,20250303,3박 4일,혼자서,혼자서,,,,,,놀이/테마공원-온천 등 즐기기,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53356453,20250421,경기도,안성시,20250222,모름,5명 이상,친구,,,,,,친지/친구/친척 만나기,F,30대,기혼,자녀 성장(막내 중고생),전업주부,700만원 이상
53356591,20250421,전라북도,무주군,20250104,1박 2일,2명,배우자,,,,,,휴식,F,40대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53356699,20250421,전라남도,구례군,20250312,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 성장(막내 중고생),기능/숙련/일반작업직,500~700만원 미만
53356951,20250421,전라남도,신안군,20250322,1박 2일,2명,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,미혼,미혼,사무/기술직,500~700만원 미만
53357266,20250421,경상남도,구체적인 지역 모름,20250125,1박 2일,5명 이상,배우자,친구,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53357536,20250421,경기도,성남시,20250320,1박 2일,혼자서,혼자서,,,,,,문화-예술 즐기기 (미술관/ 공연 등),M,30대,미혼,미혼,기타/무직,모름
53357605,20250421,부산시,모름,20250309,1박 2일,2명,배우자,,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만
53357759,20250421,인천시,모름,20250206,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53358138,20250421,강원도,동해시/속초시/양양군,20250228,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53358271,20250421,강원도,홍천군,20250301,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53358511,20250421,대구시,모름,20250301,3박 4일,2명,연인,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,기타/무직,모름
53358562,20250421,강원도,삼척시,20250301,3박 4일,3명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53358576,20250421,강원도,강릉시,20250124,2박 3일,3명,친구,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상
53358619,20250421,울산시,모름,20250404,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,모름
53359058,20250421,서울시,모름,20250308,4박 5일,혼자서,혼자서,,,,,,휴식,M,30대,미혼,미혼,자영업,모름
53359545,20250421,경상남도,밀양시,20250301,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53359558,20250421,제주도,애월읍,20250304,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,휴식,M,30대,미혼,미혼,자영업,모름
53359589,20250421,서울시,모름,20250412,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,쇼핑,F,50대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만
53359757,20250421,제주도,서귀포시(시내동)/성산읍/애월읍/제주시(시내동),20250306,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53360069,20250421,부산시,모름,20250214,2박 3일,5명 이상,배우자,부모/형제/자녀 등 가족,친구,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름
53360076,20250421,강원도,속초시/원주시/철원군/춘천시/화천군,20250328,1박 2일,2명,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상
53360381,20250421,강원도,강릉시,20250113,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,20대,미혼,미혼,사무/기술직,500~700만원 미만
53360707,20250421,강원도,속초시,20250317,1박 2일,2명,친구,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,700만원 이상
53361501,20250421,전라남도,진도군,20250301,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,40대,기혼,자녀 성장(막내 중고생),전업주부,300~500만원 미만
53361966,20250421,경상북도,경주시,20250403,1박 2일,혼자서,혼자서,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,20대,미혼,미혼,사무/기술직,300만원 미만
53362000,20250421,경상북도,김천시,20250419,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,20대,미혼,미혼,대학/대학원생,모름
53362948,20250421,경기도,성남시,20250207,3박 4일,2명,배우자,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만
53363225,20250421,경기도,광주시/수원시,20250227,4박 5일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53363546,20250421,경상북도,포항시,20250321,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,300만원 미만
53363678,20250421,강원도,속초시,20250301,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상
53363732,20250421,인천시,모름,20250228,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53363795,20250421,경상남도,남해군/통영시,20250320,모름,2명,배우자,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53363817,20250421,인천시,모름,20250128,3박 4일,3명,배우자,부모/형제/자녀 등 가족,,,,,도시 경관 감상 (건축물/ 거리 등),M,50대,기혼,자녀 성장(막내 중고생),기능/숙련/일반작업직,500~700만원 미만
53364158,20250421,경상북도,경주시,20250419,1박 2일,5명 이상,친구,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,모름
53364388,20250421,강원도,속초시,20250306,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,60대 이상,기혼,자녀 독립(막내 결혼),자영업,500~700만원 미만
53364559,20250421,경기도,수원시,20250301,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,500~700만원 미만
53364920,20250421,서울시,모름,20250118,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만
53365151,20250421,강원도,고성군,20250308,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53365155,20250421,전라북도,전주시,20250303,2박 3일,혼자서,혼자서,,,,,,문화-예술 즐기기 (미술관/ 공연 등),F,40대,미혼,미혼,경영/관리/전문직,300~500만원 미만
53365294,20250421,충청북도,단양군,20250222,1박 2일,모름,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만
53365504,20250421,경상남도,창원시,20250329,1박 2일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,30대,미혼,미혼,기능/숙련/일반작업직,모름
53365581,20250421,인천시,모름,20250408,1박 2일,2명,친구,,,,,,휴식,F,50대,미혼,미혼,사무/기술직,모름
53366059,20250421,제주도,서귀포시(시내동),20250126,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,40대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상
53366360,20250421,전라남도,화순군,20250321,1박 2일,4명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,40대,미혼,미혼,기타/무직,모름
53366723,20250421,제주도,서귀포시(시내동)/안덕면/제주시(시내동),20250408,3박 4일,2명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,기타/무직,500~700만원 미만
53366727,20250421,경기도,남양주시,20250301,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53367140,20250421,충청북도,괴산군/진천군,20250329,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53367149,20250421,제주도,성산읍,20250404,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,기혼,신혼기(자녀 없음),사무/기술직,모름
53367320,20250421,경상남도,통영시,20250110,4박 5일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53367500,20250421,전라남도,구례군,20250412,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,모름
53367643,20250421,부산시,모름,20250315,2박 3일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만
53367684,20250421,제주도,구좌읍,20250321,2박 3일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53367990,20250421,충청남도,천안시,20250314,1박 2일,5명 이상,친구,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53368530,20250421,충청남도,보령시,20250301,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),자영업,모름
53368874,20250421,강원도,양양군,20250406,1박 2일,2명,배우자,,,,,,놀이/테마공원-온천 등 즐기기,M,50대,기혼,신혼기(자녀 없음),판매/서비스직,700만원 이상
53369386,20250421,경상남도,통영시,20250221,2박 3일,5명 이상,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 성장(막내 중고생),기타/무직,700만원 이상
53369463,20250421,인천시,모름,20250104,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성장(막내 중고생),전업주부,300~500만원 미만
53369806,20250421,충청북도,충주시(구 청원군 포함),20250318,1박 2일,3명,친구,,,,,,친지/친구/친척 만나기,F,20대,기혼,신혼기(자녀 없음),기타/무직,모름
53370484,20250421,충청북도,제천시,20250412,1박 2일,모름,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만
53370966,20250421,서울시,모름,20250121,2박 3일,3명,친구,,,,,,축제-행사 참여,M,20대,미혼,미혼,대학/대학원생,500~700만원 미만
53370975,20250421,충청남도,아산시,20250412,2박 3일,모름,배우자,부모/형제/자녀 등 가족,,,,,놀이/테마공원-온천 등 즐기기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53371011,20250421,강원도,강릉시,20250103,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53371380,20250421,전라북도,김제시,20250301,2박 3일,2명,친구,,,,,,쇼핑,F,30대,미혼,미혼,자영업,300~500만원 미만
53371793,20250421,부산시,모름,20250204,2박 3일,혼자서,혼자서,,,,,,휴식,M,30대,미혼,미혼,사무/기술직,모름
53372271,20250421,경기도,과천시,20250314,1박 2일,5명 이상,직장동료,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
