RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE
53328067,202405,F,50대,인천광역시,700만원 이상,단체 패키지 여행,여행경험없음
53328070,202405,M,40대,경기도,500이상700만원 미만,단체 패키지 여행,개별 여행
53328121,202405,M,40대,서울특별시,500이상700만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53328163,202405,F,20대,경기도,모름,여행경험없음,개별 여행
53328310,202405,M,20대,서울특별시,300만원 미만,개별 여행,여행경험없음
53328320,202405,M,60대,대구광역시,700만원 이상,개별 여행,여행경험없음
53328335,202405,M,60대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53328341,202405,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53328346,202405,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행
53328352,202405,F,20대,경상북도,300만원 미만,개별 여행,여행경험없음
53328412,202405,M,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53328474,202405,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53328485,202405,F,50대,서울특별시,300만원 미만,여행경험없음,단체 패키지 여행
53328544,202405,F,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53328599,202405,F,20대,서울특별시,300만원 미만,개별 여행,여행경험없음
53328673,202405,F,30대,경기도,700만원 이상,여행경험없음,개별 여행
53328690,202405,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53328758,202405,F,30대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53328787,202405,M,20대,경기도,300만원 미만,여행경험없음,개별 여행
53328796,202405,F,20대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53328799,202405,F,40대,부산광역시,300이상500만원 미만,여행경험없음,단체 패키지 여행
53328902,202405,M,40대,경기도,300이상500만원 미만,여행경험없음,개별 여행
53328914,202405,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53328928,202405,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53328946,202405,F,50대,서울특별시,700만원 이상,개별 여행,개별 여행
53329011,202405,M,50대,대구광역시,700만원 이상,개별 여행,여행경험없음
53329066,202405,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53329069,202405,F,40대,경기도,300만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음
53329099,202405,M,30대,경기도,700만원 이상,개별 여행,여행경험없음
53329139,202405,F,60대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음
53329206,202405,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53329272,202405,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53329400,202405,F,30대,경상남도,300만원 미만,개별 여행,여행경험없음
53329438,202405,F,20대,경기도,모름,여행경험없음,개별 여행
53329467,202405,F,50대,경상북도,700만원 이상,개별 여행,여행경험없음
53329488,202405,F,60대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53329503,202405,F,50대,충청북도,300이상500만원 미만,개별 여행,여행경험없음
53329520,202405,F,30대,울산광역시,300이상500만원 미만,여행경험없음,개별 여행
53329552,202405,F,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53329556,202405,F,30대,전라북도,300이상500만원 미만,개별 여행,여행경험없음
53329721,202405,M,60대,부산광역시,700만원 이상,여행경험없음,개별 여행
53329824,202405,F,60대,제주도,700만원 이상,개별 여행,여행경험없음
53329898,202405,F,60대,서울특별시,700만원 이상,개별 여행,개별 여행
53329928,202405,F,50대,인천광역시,300이상500만원 미만,단체 패키지 여행,단체 패키지 여행
53330016,202405,F,20대,대전광역시,모름,여행경험없음,개별 여행
53330021,202405,F,30대,경상남도,300만원 미만,개별 여행,여행경험없음
53330057,202405,F,20대,대구광역시,700만원 이상,개별 여행,여행경험없음
53330090,202405,M,30대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53330173,202405,M,60대,경상북도,300이상500만원 미만,개별 여행,단체 패키지 여행
53330181,202405,F,50대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53330205,202405,F,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53330250,202405,F,20대,경기도,모름,여행경험없음,단체 패키지 여행
53330327,202405,F,20대,서울특별시,300만원 미만,개별 여행,여행경험없음
53330336,202405,M,40대,경상북도,500이상700만원 미만,여행경험없음,개별 여행
53330381,202405,F,40대,경기도,700만원 이상,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53330425,202405,M,40대,제주도,500이상700만원 미만,여행경험없음,개별 여행
53330433,202405,M,60대,경기도,700만원 이상,개별 여행,여행경험없음
53330505,202405,F,30대,전라북도,700만원 이상,개별 여행,여행경험없음
53330515,202405,F,30대,경상북도,모름,개별 여행,여행경험없음
53330528,202405,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53330587,202405,F,30대,대전광역시,700만원 이상,개별 여행,여행경험없음
53330664,202405,F,40대,대구광역시,700만원 이상,개별 여행,개별 여행
53330688,202405,M,20대,대구광역시,300이상500만원 미만,개별 여행,개별 여행
53330721,202405,F,50대,경상북도,500이상700만원 미만,개별 여행,여행경험없음
53330784,202405,F,20대,대구광역시,300이상500만원 미만,개별 여행,개별 여행
53330792,202405,M,50대,부산광역시,700만원 이상,여행경험없음,개별 여행
53330817,202405,F,40대,강원도,500이상700만원 미만,개별 여행,여행경험없음
53330853,202405,F,30대,경상남도,300이상500만원 미만,개별 여행,개별 여행
53330877,202405,M,40대,광주광역시,300이상500만원 미만,개별 여행,여행경험없음
53330915,202405,M,40대,전라북도,700만원 이상,개별 여행,여행경험없음
53330949,202405,M,30대,경상남도,700만원 이상,개별 여행,개별 여행
53330965,202405,F,60대,경기도,300만원 미만,여행경험없음,개별 여행
53331006,202405,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53331048,202405,F,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음
53331078,202405,M,40대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,개별 여행
53331106,202405,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53331140,202405,M,40대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음
53331144,202405,M,60대,전라남도,300만원 미만,개별 여행,여행경험없음
53331233,202405,F,30대,경상남도,300이상500만원 미만,개별 여행,개별 여행
53331253,202405,M,30대,대구광역시,500이상700만원 미만,개별 여행,개별 여행
53331291,202405,M,60대,경기도,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행
53331298,202405,F,30대,서울특별시,300만원 미만,개별 여행,개별 여행
53331356,202405,M,40대,서울특별시,500이상700만원 미만,개별 여행,개별 여행
53331388,202405,M,30대,경기도,500이상700만원 미만,여행경험없음,개별 여행
53331389,202405,M,20대,서울특별시,300만원 미만,여행경험없음,개별 여행
53331434,202405,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53331550,202405,M,30대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53331589,202405,F,20대,강원도,300이상500만원 미만,개별 여행,여행경험없음
53331601,202405,F,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53331608,202405,M,60대,강원도,300이상500만원 미만,개별 여행,단체 패키지 여행
53331634,202405,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53331643,202405,M,60대,경상남도,700만원 이상,개별 여행,여행경험없음
53331723,202405,M,60대,경기도,300만원 미만,개별 여행,여행경험없음
53331756,202405,M,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53331783,202405,F,50대,울산광역시,모름,개별 여행,여행경험없음
53331812,202405,F,60대,서울특별시,모름,개별 여행,여행경험없음
53331843,202405,M,50대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음
53331845,202405,F,60대,경기도,300만원 미만,개별 여행,여행경험없음
53331892,202405,M,50대,강원도,500이상700만원 미만,개별 여행,여행경험없음
53331932,202405,F,30대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음
53331966,202405,F,60대,경기도,300만원 미만,개별 여행,여행경험없음
53332018,202405,F,50대,경기도,300이상500만원 미만,여행경험없음,단체 패키지 여행
53332034,202405,M,40대,인천광역시,700만원 이상,개별 여행,여행경험없음
53332041,202405,M,50대,제주도,500이상700만원 미만,개별 여행,단체 패키지 여행
53332099,202405,F,40대,전라북도,300이상500만원 미만,개별 여행,개별 여행
53332109,202405,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53332115,202405,M,60대,경상남도,300이상500만원 미만,개별 여행,여행경험없음
53332191,202405,M,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332240,202405,F,40대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53332257,202405,M,60대,서울특별시,700만원 이상,개별 여행,개별 여행
53332314,202405,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53332338,202405,F,40대,인천광역시,300이상500만원 미만,개별 여행,개별 여행
53332345,202405,M,60대,대전광역시,300만원 미만,개별 여행,여행경험없음
53332419,202405,F,20대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332460,202405,F,40대,대전광역시,700만원 이상,여행경험없음,개별 여행
53332471,202405,F,60대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음
53332479,202405,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332499,202405,F,20대,경상북도,300이상500만원 미만,여행경험없음,단체 패키지 여행
53332562,202405,F,20대,경기도,700만원 이상,여행경험없음,개별 여행
53332589,202405,M,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53332621,202405,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332652,202405,M,60대,경기도,300이상500만원 미만,여행경험없음,개별 여행
53332717,202405,F,30대,대전광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53332799,202405,F,30대,울산광역시,700만원 이상,개별 여행,개별 여행
53332806,202405,F,20대,대구광역시,700만원 이상,개별 여행,개별 여행
53332832,202405,F,50대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53332839,202405,M,20대,전라남도,300만원 미만,개별 여행,여행경험없음
53332843,202405,M,20대,경기도,700만원 이상,개별 여행,여행경험없음
53333028,202405,F,60대,경상남도,300이상500만원 미만,단체 패키지 여행,여행경험없음
53333036,202405,M,50대,경기도,300만원 미만,개별 여행,여행경험없음
53333039,202405,F,20대,부산광역시,300이상500만원 미만,여행경험없음,개별 여행
53333052,202405,F,30대,경기도,500이상700만원 미만,개별 여행,개별 여행
53333091,202405,F,20대,경기도,700만원 이상,여행경험없음,개별 여행
