RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53334122,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,경상남도,하동군,4명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20250329
53334430,20250421,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20250419
53334560,20250421,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,하남시,5명 이상,1박 2일,F,40대,미혼,미혼,판매/서비스직,700만원 이상,20250301
53334934,20250421,10~20만원 미만,5~7만원 미만,1~3만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250321
53335071,20250421,10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,상주시,3명,3박 4일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,모름,20250208
53335165,20250421,10~20만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청남도,아산시,3명,2박 3일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름,20250223
53335190,20250421,모름,모름,모름,모름,모름,모름,모름,경상남도,밀양시,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,700만원 이상,20250301
53335197,20250421,20~30만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,영월군,2명,2박 3일,M,60대 이상,기타,자녀 성인(막내 대학),자영업,700만원 이상,20250302
53335310,20250421,20~30만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,익산시,혼자서,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,300~500만원 미만,20250331
53335576,20250421,모름,모름,모름,모름,모름,모름,모름,서울시,모름,혼자서,1박 2일,M,30대,미혼,미혼,기능/숙련/일반작업직,모름,20250412
53335743,20250421,10~20만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,전라남도,담양군,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,700만원 이상,20250119
53335920,20250421,모름,모름,모름,모름,모름,모름,모름,전라남도,나주시,2명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20250314
53335937,20250421,40만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,서울시,모름,2명,1박 2일,F,20대,미혼,미혼,대학/대학원생,700만원 이상,20250329
53336161,20250421,10~20만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,옥천군,3명,1박 2일,F,40대,미혼,미혼,사무/기술직,300~500만원 미만,20250315
53336168,20250421,30~40만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,대전시,모름,혼자서,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20250314
53336331,20250421,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/서귀포시(시내동)/성산읍/제주시(시내동)/조천읍,3명,1박 2일,F,40대,미혼,미혼,자영업,모름,20250224
53336439,20250421,20~30만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,평택시,혼자서,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300만원 미만,20250313
53336635,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,부산시,모름,3명,4박 5일,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20250120
53336842,20250421,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,춘천시,2명,6박 7일 이상,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,300~500만원 미만,20250307
53337956,20250421,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,춘천시,3명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),자영업,모름,20250117
53338331,20250421,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,가평군/여주시,2명,1박 2일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20250301
53338630,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경기도,양평군,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만,20250308
53338970,20250421,10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,5~7만원 미만,강원도,강릉시,3명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,300만원 미만,20250419
53339408,20250421,모름,모름,모름,모름,모름,모름,모름,경상북도,경주시/안동시/포항시,2명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250301
53339486,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,강원도,강릉시,2명,2박 3일,F,30대,미혼,미혼,사무/기술직,300만원 미만,20250119
53339516,20250421,40만원 이상,1만원 미만,10만원 이상,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,서울시,모름,5명 이상,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만,20250417
53340084,20250421,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/대정읍/서귀포시(시내동)/성산읍/안덕면/제주시(시내동)/조천읍/한림읍,2명,3박 4일,F,40대,기혼,신혼기(자녀 없음),사무/기술직,300만원 미만,20250324
53340327,20250421,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,4박 5일,M,20대,미혼,미혼,대학/대학원생,모름,20250327
53340482,20250421,모름,모름,모름,모름,모름,모름,모름,강원도,영월군,혼자서,2박 3일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상,20250328
53340618,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,경상북도,경주시,2명,5박 6일,F,30대,미혼,미혼,사무/기술직,모름,20250313
53340729,20250421,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,1박 2일,F,40대,미혼,미혼,자영업,500~700만원 미만,20250405
53340859,20250421,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,1만원 미만,10만원 이상,1만원 미만,전라남도,여수시,2명,4박 5일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20250310
53341062,20250421,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,서천군/세종특별자치시,2명,1박 2일,M,30대,미혼,미혼,사무/기술직,모름,20250308
53341064,20250421,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,예산군,2명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만,20250118
53341079,20250421,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,경기도,고양시,4명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,300~500만원 미만,20250328
53341370,20250421,20~30만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,속초시,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250101
53341408,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,부산시,모름,4명,4박 5일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20250110
53341426,20250421,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250301
53341441,20250421,10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,화순군,4명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),전업주부,700만원 이상,20250124
53341513,20250421,10~20만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,4명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250122
53341706,20250421,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,표선면,4명,6박 7일 이상,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,300~500만원 미만,20250121
53342119,20250421,10~20만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,고성군,3명,1박 2일,M,30대,기타,자녀 유아&성장(막내 입학전~초등생),기타/무직,모름,20250419
53342760,20250421,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,제주도,서귀포시(시내동),3명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250101
53342871,20250421,10~20만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,경상북도,경주시,2명,1박 2일,F,50대,미혼,미혼,사무/기술직,모름,20250104
53343167,20250421,10~20만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,충청남도,예산군,3명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20250228
53343429,20250421,20~30만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라남도,담양군/보성군/장흥군,3명,4박 5일,F,40대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20250130
53343550,20250421,10~20만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,경상북도,상주시,4명,3박 4일,F,30대,미혼,미혼,자영업,모름,20250328
53343864,20250421,30~40만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,서울시,모름,4명,1박 2일,M,40대,미혼,미혼,사무/기술직,300만원 미만,20250315
53343932,20250421,40만원 이상,7~10만원 미만,10만원 이상,3~5만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,전라남도,구례군/해남군,4명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20250405
53343957,20250421,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,거제시,4명,1박 2일,M,50대,기타,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20250201
53344120,20250421,모름,모름,모름,모름,모름,모름,모름,충청남도,당진시,5명 이상,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250103
53344441,20250421,20~30만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,평창군,3명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300만원 미만,20250301
53344449,20250421,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,가평군,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20250412
53344812,20250421,10~20만원 미만,5~7만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,서울시,모름,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250301
53345083,20250421,10만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,보령시,5명 이상,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20250118
53345409,20250421,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,목포시,2명,1박 2일,M,40대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20250329
53345541,20250421,20~30만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,강원도,강릉시,3명,6박 7일 이상,F,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20250312
53345610,20250421,20~30만원 미만,10만원 이상,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,포항시,3명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20250228
53345663,20250421,모름,모름,모름,모름,모름,모름,모름,경상북도,문경시,모름,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,모름,20250405
53345664,20250421,40만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,제주도,서귀포시(시내동)/제주시(시내동),4명,5박 6일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20250115
53346052,20250421,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20250101
53346096,20250421,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,3~5만원 미만,부산시,모름,4명,1박 2일,F,50대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20250216
53346367,20250421,모름,모름,모름,모름,모름,모름,모름,전라남도,광양시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250301
53346626,20250421,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,대전시,모름,4명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250419
53347208,20250421,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,10만원 이상,10만원 이상,제주도,제주시(시내동)/한림읍,4명,2박 3일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20250416
