RESPOND_ID,EXAMIN_BEGIN_DE_x,TOUR_CTPRVN_NM_x,TOUR_SIGNGU_NM_x,TOUR_BEGIN_DE,TOUR_PD_VALUE_x,TOUR_COM_NMPR_NM_x,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD_x,AGRDE_FLAG_NM_x,MRRG_AT_NM_x,CHLDRN_TY_NM_x,OCCP_NM_x,HSHLD_INCOME_DGREE_NM_x,EXAMIN_BEGIN_DE_y,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM_y,TOUR_SIGNGU_NM_y,TOUR_COM_NMPR_NM_y,TOUR_PD_VALUE_y,SEXDSTN_FLAG_CD_y,AGRDE_FLAG_NM_y,MRRG_AT_NM_y,CHLDRN_TY_NM_y,OCCP_NM_y,HSHLD_INCOME_DGREE_NM_y
53352523,20241014,강원도,원주시,20240906,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,20대,미혼,미혼,사무/기술직,모름,20241014,30~40만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,강원도,원주시,3명,2박 3일,M,20대,미혼,미혼,사무/기술직,모름
53352885,20241014,강원도,고성군/삼척시/속초시,20241010,1박 2일,5명 이상,직장동료,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상,20241014,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,고성군/삼척시/속초시,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
53352946,20241014,강원도,속초시,20240908,3박 4일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만,20241014,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,속초시,2명,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53353007,20241014,인천시,모름,20241008,1박 2일,3명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20241014,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,3명,1박 2일,M,50대,미혼,미혼,경영/관리/전문직,300~500만원 미만
53353480,20241014,경상남도,김해시,20241005,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,20대,미혼,미혼,사무/기술직,300만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,경상남도,김해시,3명,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만
53353511,20241014,부산시,모름,20240817,1박 2일,4명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,20대,미혼,미혼,사무/기술직,모름,20241014,30~40만원 미만,5~7만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,4명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름
53353716,20241014,서울시,모름,20240705,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상,20241014,모름,모름,모름,모름,모름,모름,모름,서울시,모름,3명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
53353736,20241014,경상남도,양산시,20241004,1박 2일,5명 이상,친구,,,,,,식도락 (지역 특색/제철 음식),M,40대,미혼,미혼,기타/무직,모름,20241014,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상남도,양산시,5명 이상,1박 2일,M,40대,미혼,미혼,기타/무직,모름
53353984,20241014,제주도,서귀포시(시내동)/애월읍/표선면,20241005,3박 4일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,문화-예술 즐기기 (미술관/ 공연 등),F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름,20241014,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,7~10만원 미만,제주도,서귀포시(시내동)/애월읍/표선면,5명 이상,3박 4일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름
53354037,20241014,강원도,강릉시/고성군/동해시/삼척시/속초시/양구군/인제군/태백시/홍천군/화천군,20240924,6박 7일 이상,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300만원 미만,20241014,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/고성군/동해시/삼척시/속초시/양구군/인제군/태백시/홍천군/화천군,혼자서,6박 7일 이상,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300만원 미만
53354077,20241014,대구시,모름,20240913,1박 2일,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20241014,20~30만원 미만,7~10만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,혼자서,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만
53354661,20241014,강원도,삼척시/속초시/홍천군,20240727,5박 6일,4명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20241014,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,삼척시/속초시/홍천군,4명,5박 6일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53354763,20241014,울산시,모름,20240706,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,울산시,모름,3명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53354859,20241014,충청북도,충주시(구 청원군 포함),20240921,6박 7일 이상,2명,연인,,,,,,축제-행사 참여,M,20대,미혼,미혼,대학/대학원생,모름,20241014,모름,모름,모름,모름,모름,모름,모름,충청북도,충주시(구 청원군 포함),2명,6박 7일 이상,M,20대,미혼,미혼,대학/대학원생,모름
53354904,20241014,충청남도,서산시,20240705,2박 3일,2명,배우자,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,500~700만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,충청남도,서산시,2명,2박 3일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,500~700만원 미만
53355275,20241014,전라남도,순천시,20240929,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,휴식,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300만원 미만,20241014,30~40만원 미만,7~10만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,전라남도,순천시,2명,2박 3일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300만원 미만
53355343,20241014,강원도,강릉시/동해시/속초시,20240712,모름,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,미혼,미혼,사무/기술직,300만원 미만,20241014,20~30만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/동해시/속초시,혼자서,모름,M,40대,미혼,미혼,사무/기술직,300만원 미만
53355511,20241014,충청남도,서산시,20240706,1박 2일,5명 이상,친구,,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만,20241014,20~30만원 미만,5~7만원 미만,10만원 이상,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,충청남도,서산시,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만
53355758,20241014,제주도,제주시(시내동),20240921,3박 4일,4명,부모/형제/자녀 등 가족,,,,,,휴식,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20241014,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,5~7만원 미만,제주도,제주시(시내동),4명,3박 4일,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53355813,20241014,경상북도,울진군,20240803,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,기타,M,40대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20241014,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,울진군,4명,1박 2일,M,40대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53356319,20241014,경상남도,양산시/통영시,20240901,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20241014,모름,모름,모름,모름,모름,모름,모름,경상남도,양산시/통영시,3명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름
53356378,20241014,경상북도,안동시,20240907,1박 2일,2명,배우자,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20241014,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상북도,안동시,2명,1박 2일,F,40대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53356392,20241014,부산시,모름,20240913,5박 6일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20241014,10~20만원 미만,1만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,3명,5박 6일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53356453,20241014,충청남도,보령시,20240802,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20241014,30~40만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,충청남도,보령시,4명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상
53356493,20241014,경상북도,경주시,20240826,2박 3일,5명 이상,친구,,,,,,도시 경관 감상 (건축물/ 거리 등),F,20대,미혼,미혼,대학/대학원생,모름,20241014,30~40만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,5명 이상,2박 3일,F,20대,미혼,미혼,대학/대학원생,모름
53356532,20241014,경기도,가평군/포천시,20240828,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,20대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,경기도,가평군/포천시,3명,2박 3일,F,20대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53356694,20241014,경상남도,창원시,20240901,2박 3일,2명,연인,,,,,,식도락 (지역 특색/제철 음식),F,20대,미혼,미혼,기타/무직,모름,20241014,모름,모름,모름,모름,모름,모름,모름,경상남도,창원시,2명,2박 3일,F,20대,미혼,미혼,기타/무직,모름
53356914,20241014,전라남도,영광군,20240809,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,휴식,F,20대,미혼,미혼,기타/무직,모름,20241014,모름,모름,모름,모름,모름,모름,모름,전라남도,영광군,4명,2박 3일,F,20대,미혼,미혼,기타/무직,모름
53357086,20241014,강원도,강릉시,20240714,1박 2일,2명,배우자,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20241014,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상
53357430,20241014,제주도,애월읍,20240719,3박 4일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,제주도,애월읍,5명 이상,3박 4일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53357556,20241014,전라남도,여수시,20240814,3박 4일,혼자서,혼자서,,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상,20241014,40만원 이상,1만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,전라남도,여수시,혼자서,3박 4일,F,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53357569,20241014,제주도,대정읍/서귀포시(시내동)/성산읍/제주시(시내동)/표선면,20241011,3박 4일,5명 이상,부모/형제/자녀 등 가족,,,,,,문화-예술 즐기기 (미술관/ 공연 등),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20241014,40만원 이상,10만원 이상,5~7만원 미만,3~5만원 미만,5~7만원 미만,10만원 이상,1만원 미만,제주도,대정읍/서귀포시(시내동)/성산읍/제주시(시내동)/표선면,5명 이상,3박 4일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상
53358106,20241014,경상남도,거제시,20240712,2박 3일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20241014,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,경상남도,거제시,2명,2박 3일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53358217,20241014,경기도,양평군,20240723,1박 2일,5명 이상,배우자,직장동료,,,,,휴식,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,경기도,양평군,5명 이상,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53358454,20241014,전라북도,남원시,20240704,1박 2일,2명,배우자,,,,,,휴식,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,전라북도,남원시,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만
53358521,20241014,강원도,강릉시/속초시,20240709,2박 3일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,20대,미혼,미혼,사무/기술직,500~700만원 미만,20241014,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,강원도,강릉시/속초시,2명,2박 3일,F,20대,미혼,미혼,사무/기술직,500~700만원 미만
53358543,20241014,충청남도,구체적인 지역 모름,20240715,3박 4일,모름,친구,,,,,,식도락 (지역 특색/제철 음식),M,20대,미혼,미혼,사무/기술직,모름,20241014,20~30만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,충청남도,구체적인 지역 모름,모름,3박 4일,M,20대,미혼,미혼,사무/기술직,모름
53358713,20241014,강원도,속초시/홍천군,20240827,2박 3일,모름,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기타,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,강원도,속초시/홍천군,모름,2박 3일,M,50대,기타,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만
53358956,20241014,충청북도,괴산군/진천군,20241004,2박 3일,2명,배우자,,,,,,휴식,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,20241014,10만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,괴산군/진천군,2명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만
53359109,20241014,부산시,모름,20240702,2박 3일,4명,배우자,부모/형제/자녀 등 가족,,,,,쇼핑,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만,20241014,20~30만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,부산시,모름,4명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만
53359194,20241014,강원도,정선군,20240923,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,사무/기술직,700만원 이상,20241014,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,정선군,4명,2박 3일,F,20대,미혼,미혼,사무/기술직,700만원 이상
53359231,20241014,전라북도,익산시,20241003,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,역사-유적 감상 (유적지/ 박물관 등),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241014,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라북도,익산시,4명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53359522,20241014,강원도,양양군,20240726,4박 5일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20241014,20~30만원 미만,7~10만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,강원도,양양군,5명 이상,4박 5일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53359768,20241014,서울시,모름,20241012,1박 2일,2명,친구,,,,,,도시 경관 감상 (건축물/ 거리 등),M,20대,미혼,미혼,대학/대학원생,모름,20241014,30~40만원 미만,1~3만원 미만,3~5만원 미만,3~5만원 미만,10만원 이상,1~3만원 미만,1만원 미만,서울시,모름,2명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름
53359978,20241014,경기도,이천시,20240715,1박 2일,2명,연인,,,,,,휴식,M,30대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20241014,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,이천시,2명,1박 2일,M,30대,미혼,미혼,경영/관리/전문직,300~500만원 미만
53360025,20241014,경기도,안산시,20241005,1박 2일,2명,친구,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,30대,미혼,미혼,대학/대학원생,700만원 이상,20241014,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,안산시,2명,1박 2일,F,30대,미혼,미혼,대학/대학원생,700만원 이상
53360034,20241014,경기도,화성시,20240928,1박 2일,모름,직장동료,,,,,,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상,20241014,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,경기도,화성시,모름,1박 2일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상
53360069,20241014,전라남도,순천시/해남군,20240831,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20241014,모름,모름,모름,모름,모름,모름,모름,전라남도,순천시/해남군,4명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름
53360188,20241014,경상남도,거제시,20240706,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만,20241014,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,500~700만원 미만
53360277,20241014,부산시,모름,20241004,2박 3일,4명,연인,친구,,,,,축제-행사 참여,F,20대,미혼,미혼,사무/기술직,모름,20241014,40만원 이상,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,10만원 이상,1만원 미만,부산시,모름,4명,2박 3일,F,20대,미혼,미혼,사무/기술직,모름
53360283,20241014,경상남도,고성군,20240713,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,40대,미혼,미혼,기타/무직,300~500만원 미만,20241014,모름,모름,모름,모름,모름,모름,모름,경상남도,고성군,5명 이상,1박 2일,M,40대,미혼,미혼,기타/무직,300~500만원 미만
53360299,20241014,충청남도,보령시,20240907,1박 2일,모름,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20241014,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,충청남도,보령시,모름,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53360372,20241014,전라남도,여수시,20240917,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만,20241014,10~20만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만
53360559,20241014,서울시,모름,20241001,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,쇼핑,F,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20241014,40만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,서울시,모름,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53360586,20241014,전라남도,순천시,20240727,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20241014,30~40만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라남도,순천시,2명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만
53360601,20241014,강원도,속초시,20240926,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20241014,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,속초시,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만
53360624,20241014,충청남도,논산시,20240803,1박 2일,혼자서,,,,,,,휴식,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20241014,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,논산시,혼자서,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
