RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53331344,20240617,20~30만원 미만,10만원 이상,1~3만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,강원도,강릉시,3명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만,20240521
53331531,20240617,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,경상남도,거창군,2명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20240419
53331633,20240617,모름,모름,모름,모름,모름,모름,모름,경기도,화성시,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,300~500만원 미만,20240504
53331638,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,경상남도,합천군,모름,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20240608
53331680,20240617,20~30만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,포천시,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240608
53331687,20240617,10~20만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,고성군,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240304
53331699,20240617,20~30만원 미만,1만원 미만,10만원 이상,7~10만원 미만,1만원 미만,1만원 미만,3~5만원 미만,강원도,속초시,3명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240301
53331864,20240617,10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,모름,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20240309
53332051,20240617,모름,모름,모름,모름,모름,모름,모름,충청남도,부여군,4명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상,20240526
53332541,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,영월군,2명,4박 5일,M,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상,20240515
53332622,20240617,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,서울시,모름,2명,2박 3일,F,30대,기혼,신혼기(자녀 없음),전업주부,모름,20240430
53332775,20240617,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,경기도,고양시,3명,1박 2일,F,20대,미혼,미혼,판매/서비스직,300만원 미만,20240601
53333106,20240617,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,강원도,강릉시/속초시,4명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상,20240503
53333159,20240617,10~20만원 미만,3~5만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,화천군,4명,3박 4일,F,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만,20240507
53333207,20240617,모름,모름,모름,모름,모름,모름,모름,경상남도,고성군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상,20240615
53333389,20240617,20~30만원 미만,7~10만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,1박 2일,F,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,300만원 미만,20240516
53333717,20240617,10만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,5명 이상,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240316
53333780,20240617,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,강원도,속초시,2명,3박 4일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20240308
53333832,20240617,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청남도,태안군,5명 이상,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,300~500만원 미만,20240525
53333915,20240617,20~30만원 미만,5~7만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1~3만원 미만,3~5만원 미만,전라남도,목포시/신안군,모름,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240525
53334099,20240617,40만원 이상,3~5만원 미만,3~5만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,제주도,애월읍,4명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20240510
53334154,20240617,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,홍천군,모름,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240517
53334551,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,4명,1박 2일,F,20대,미혼,미혼,대학/대학원생,300~500만원 미만,20240614
53334632,20240617,30~40만원 미만,1~3만원 미만,7~10만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,제주도,제주시(시내동)/조천읍,5명 이상,1박 2일,M,30대,미혼,미혼,경영/관리/전문직,300~500만원 미만,20240615
53335258,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,부산시,모름,2명,3박 4일,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240505
53335637,20240617,30~40만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,혼자서,2박 3일,F,40대,미혼,미혼,사무/기술직,300~500만원 미만,20240606
53335642,20240617,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/속초시,혼자서,4박 5일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240427
53335662,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,2명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만,20240504
53335735,20240617,모름,모름,모름,모름,모름,모름,모름,전라북도,전주시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20240330
53335743,20240617,모름,모름,모름,모름,모름,모름,모름,부산시,모름,3명,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,700만원 이상,20240519
53335891,20240617,10~20만원 미만,1만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,철원군,2명,3박 4일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20240520
53335904,20240617,모름,모름,모름,모름,모름,모름,모름,충청북도,보은군/옥천군,3명,2박 3일,M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만,20240503
53335914,20240617,10~20만원 미만,5~7만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,충청남도,부여군/태안군,2명,3박 4일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20240609
53335916,20240617,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/남원읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/표선면/한림읍,2명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240301
53336029,20240617,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,부산시,모름,4명,4박 5일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240518
53336035,20240617,모름,모름,모름,모름,모름,모름,모름,전라북도,군산시,3명,1박 2일,F,40대,기타,신혼기(자녀 없음),사무/기술직,300만원 미만,20240302
53336074,20240617,20~30만원 미만,3~5만원 미만,1만원 미만,5~7만원 미만,10만원 이상,1~3만원 미만,1만원 미만,대전시,모름,2명,1박 2일,F,30대,기혼,신혼기(자녀 없음),자영업,300~500만원 미만,20240504
53336218,20240617,10~20만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,강원도,철원군,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,500~700만원 미만,20240518
53336703,20240617,20~30만원 미만,10만원 이상,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,서울시,모름,4명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240302
53336892,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,제주도,구좌읍/제주시(시내동)/조천읍,혼자서,6박 7일 이상,M,60대 이상,기타,자녀 성인(막내 대학),사무/기술직,300~500만원 미만,20240301
53336970,20240617,10~20만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,2명,2박 3일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240329
53337061,20240617,10~20만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,5~7만원 미만,강원도,속초시,4명,4박 5일,F,50대,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만,20240606
53337137,20240617,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,애월읍,혼자서,2박 3일,F,40대,미혼,미혼,사무/기술직,300만원 미만,20240322
53337172,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,1만원 미만,제주도,서귀포시(시내동)/안덕면/애월읍/한림읍,5명 이상,3박 4일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240525
53337188,20240617,모름,모름,모름,모름,모름,모름,모름,전라북도,군산시/김제시/남원시/무주군/부안군/익산시/임실군/장수군/전주시/진안군,3명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240607
53337458,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,제주도,안덕면,2명,4박 5일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20240325
53337494,20240617,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,대구시,모름,2명,1박 2일,F,20대,미혼,미혼,기타/무직,300~500만원 미만,20240530
53337686,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,전주시,2명,2박 3일,F,40대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20240524
53337772,20240617,모름,모름,모름,모름,모름,모름,모름,경기도,성남시/파주시,4명,3박 4일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20240531
53337805,20240617,10~20만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,경상북도,경주시,2명,1박 2일,F,20대,미혼,미혼,대학/대학원생,500~700만원 미만,20240429
53337853,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,충청남도,서산시,4명,3박 4일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,300~500만원 미만,20240315
53338490,20240617,20~30만원 미만,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,5~7만원 미만,서울시,모름,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240320
53338529,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,강진군,5명 이상,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20240518
53338698,20240617,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라북도,전주시,4명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20240301
53338919,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청남도,공주시,4명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240504
53339003,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라북도,남원시,2명,1박 2일,M,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상,20240524
53339069,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,강원도,춘천시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만,20240323
53339210,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,전라남도,여수시,2명,3박 4일,M,40대,기혼,자녀 성장(막내 중고생),자영업,500~700만원 미만,20240509
53339296,20240617,10~20만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,강원도,강릉시,2명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,300만원 미만,20240418
53339464,20240617,40만원 이상,10만원 이상,10만원 이상,7~10만원 미만,10만원 이상,10만원 이상,1만원 미만,경상남도,남해군,2명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240309
53339654,20240617,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,포천시,3명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240503
53339796,20240617,30~40만원 미만,1만원 미만,10만원 이상,10만원 이상,1~3만원 미만,1~3만원 미만,5~7만원 미만,광주시,모름,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240608
53339998,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청북도,제천시,3명,1박 2일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20240420
53340125,20240617,40만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,서울시,모름,혼자서,2박 3일,F,20대,미혼,미혼,사무/기술직,모름,20240525
53340321,20240617,모름,모름,모름,모름,모름,모름,모름,대전시,모름,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,700만원 이상,20240525
53340576,20240617,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,1만원 미만,대전시,모름,2명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240511
53340715,20240617,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,경상북도,경주시,3명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만,20240515
53340765,20240617,모름,모름,모름,모름,모름,모름,모름,인천시,모름,2명,1박 2일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240413
53340854,20240617,10~20만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,경기도,가평군,2명,1박 2일,F,40대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20240614
53340916,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,양평군,5명 이상,1박 2일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만,20240615
53341097,20240617,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,속초시,2명,1박 2일,F,50대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20240512
53341137,20240617,20~30만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,강원도,속초시,3명,2박 3일,M,40대,기혼,신혼기(자녀 없음),사무/기술직,300~500만원 미만,20240529
53341282,20240617,20~30만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,10만원 이상,1만원 미만,충청북도,단양군,모름,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240427
53341858,20240617,20~30만원 미만,1만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,남원시,2명,1박 2일,F,20대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20240525
53342120,20240617,20~30만원 미만,7~10만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,고성군,3명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20240322
53342511,20240617,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,충청북도,단양군,4명,2박 3일,M,40대,미혼,미혼,자영업,700만원 이상,20240419
53343133,20240617,10~20만원 미만,1~3만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,통영시,5명 이상,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),자영업,300~500만원 미만,20240330
53343143,20240617,30~40만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20240412
53343558,20240617,20~30만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,전라남도,순천시,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240518
53343775,20240617,30~40만원 미만,10만원 이상,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,2박 3일,F,40대,미혼,미혼,기타/무직,300~500만원 미만,20240301
53343857,20240617,20~30만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,강원도,속초시,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20240409
53344101,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,제주도,서귀포시(시내동)/안덕면/애월읍/제주시(시내동),혼자서,4박 5일,M,30대,미혼,미혼,기능/숙련/일반작업직,모름,20240408
53344175,20240617,30~40만원 미만,7~10만원 미만,7~10만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,인천시,모름,혼자서,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20240315
53344211,20240617,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,대구시,모름,4명,1박 2일,M,30대,미혼,미혼,기타/무직,500~700만원 미만,20240420
53344218,20240617,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/남원읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/표선면,5명 이상,3박 4일,M,40대,미혼,미혼,사무/기술직,300~500만원 미만,20240426
53344301,20240617,20~30만원 미만,3~5만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,경상북도,경주시,3명,1박 2일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240314
53344308,20240617,모름,모름,모름,모름,모름,모름,모름,경상남도,진주시,2명,1박 2일,F,30대,기혼,신혼기(자녀 없음),사무/기술직,300만원 미만,20240518
53344839,20240617,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,서귀포시(시내동)/성산읍/제주시(시내동)/표선면,2명,2박 3일,F,50대,기혼,자녀 성장(막내 중고생),판매/서비스직,700만원 이상,20240512
53344909,20240617,10~20만원 미만,10만원 이상,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,김해시,5명 이상,1박 2일,M,30대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20240525
53344979,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,사천시,3명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240524
53345019,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,10만원 이상,1만원 미만,전라남도,목포시/신안군,4명,2박 3일,F,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240419
53345056,20240617,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,충청북도,청주시,3명,2박 3일,F,20대,미혼,미혼,사무/기술직,700만원 이상,20240503
53345273,20240617,20~30만원 미만,1만원 미만,10만원 이상,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,부산시,모름,혼자서,1박 2일,M,40대,미혼,미혼,자영업,300만원 미만,20240518
53345610,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,부산시,모름,3명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20240511
53345865,20240617,10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,함양군,5명 이상,1박 2일,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만,20240603
53346140,20240617,20~30만원 미만,10만원 이상,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,양양군,4명,3박 4일,M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상,20240509
53346170,20240617,10~20만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,문경시,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240601
53346198,20240617,10~20만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청남도,천안시,3명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20240307
53346408,20240617,모름,모름,모름,모름,모름,모름,모름,충청북도,충주시(구 청원군 포함),4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,모름,20240525
53346599,20240617,30~40만원 미만,7~10만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,경상북도,포항시,3명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,700만원 이상,20240322
53346859,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,7~10만원 미만,1만원 미만,제주도,구좌읍/성산읍/우도면,2명,3박 4일,F,20대,미혼,미혼,사무/기술직,500~700만원 미만,20240309
53347300,20240617,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,제주도,서귀포시(시내동)/조천읍,모름,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),경영/관리/전문직,700만원 이상,20240406
53347307,20240617,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,경기도,하남시,3명,1박 2일,M,40대,미혼,미혼,기타/무직,300~500만원 미만,20240511
53347923,20240617,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,양평군,4명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20240514
53347937,20240617,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,5~7만원 미만,경상북도,경주시,2명,2박 3일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20240503
53348017,20240617,20~30만원 미만,5~7만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,7~10만원 미만,강원도,강릉시/속초시,4명,2박 3일,M,30대,미혼,미혼,자영업,500~700만원 미만,20240314
53348029,20240617,10~20만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,전라남도,광양시/순천시/여수시,3명,1박 2일,F,30대,기타,자녀 유아&성장(막내 입학전~초등생),전업주부,300만원 미만,20240608
53348556,20240617,10~20만원 미만,1~3만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경기도,용인시/포천시,5명 이상,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240501
53348643,20240617,모름,모름,모름,모름,모름,모름,모름,경상북도,포항시,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만,20240505
53348743,20240617,모름,모름,모름,모름,모름,모름,모름,서울시,모름,4명,2박 3일,F,30대,미혼,미혼,경영/관리/전문직,모름,20240503
53349173,20240617,모름,모름,모름,모름,모름,모름,모름,서울시,모름,혼자서,1박 2일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240614
53349315,20240617,10~20만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,전라남도,순천시/여수시,4명,1박 2일,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,300~500만원 미만,20240425
53349456,20240617,10~20만원 미만,1만원 미만,1만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,대전시,모름,3명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,500~700만원 미만,20240504
