RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE,DMSTC_STYLE_GROUP,OVSEA_STYLE_GROUP,HAS_DMSTC_EXP,HAS_OVSEA_EXP,TRAVEL_SCOPE,EXAMIN_QUARTER
53344087,202506,F,40대,부산광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344095,202506,F,20대,강원도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344126,202506,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344138,202506,F,30대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344153,202506,F,40대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344159,202506,M,50대,전라남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344181,202506,M,40대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344182,202506,F,40대,대구광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344183,202506,F,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344211,202506,M,30대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344229,202506,F,40대,경기도,700만원 이상,단체 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,2
53344252,202506,M,40대,경상남도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53344289,202506,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344330,202506,F,40대,강원도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344333,202506,F,20대,부산광역시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53344350,202506,F,40대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344363,202506,M,60대,충청북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344438,202506,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344489,202506,F,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344497,202506,M,30대,강원도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344518,202506,M,50대,부산광역시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53344555,202506,M,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344557,202506,F,50대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344620,202506,M,50대,대전광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344644,202506,F,20대,전라북도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53344662,202506,F,50대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344729,202506,F,40대,경상남도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53344790,202506,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344792,202506,M,30대,울산광역시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344796,202506,F,40대,충청북도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53344822,202506,F,60대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344836,202506,F,30대,충청남도(세종시 포함),300이상500만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
53344839,202506,F,50대,서울특별시,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53344864,202506,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344871,202506,F,20대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344880,202506,F,40대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344901,202506,M,30대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344914,202506,F,30대,경기도,300만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53344932,202506,F,50대,충청북도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344997,202506,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53344998,202506,M,30대,부산광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345019,202506,F,50대,강원도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345023,202506,F,20대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53345056,202506,F,20대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
53345080,202506,M,50대,전라북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345083,202506,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345237,202506,M,60대,경상남도,300이상500만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,2
53345273,202506,M,40대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345284,202506,F,30대,경기도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53345335,202506,M,50대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345378,202506,M,60대,강원도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345383,202506,F,40대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345432,202506,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345554,202506,M,30대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345576,202506,M,50대,부산광역시,500이상700만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
53345579,202506,F,50대,경기도,500이상700만원 미만,단체 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,2
53345649,202506,M,40대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345663,202506,M,60대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345664,202506,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345723,202506,M,50대,부산광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345820,202506,F,40대,대전광역시,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,2
53345858,202506,F,20대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345919,202506,F,20대,인천광역시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345973,202506,M,20대,경기도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345987,202506,F,60대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53345992,202506,F,20대,서울특별시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53345997,202506,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346027,202506,F,40대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346097,202506,M,40대,대구광역시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53346109,202506,M,40대,경상북도,모름,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
53346120,202506,M,40대,충청북도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53346148,202506,F,60대,강원도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346170,202506,F,60대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346182,202506,F,20대,대구광역시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53346191,202506,M,40대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346245,202506,F,60대,서울특별시,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53346254,202506,M,30대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346303,202506,M,20대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346304,202506,F,50대,전라북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346351,202506,M,60대,인천광역시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53346372,202506,F,40대,부산광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346482,202506,M,30대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346569,202506,M,20대,인천광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346578,202506,F,50대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346609,202506,F,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346645,202506,M,40대,전라북도,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,개별 여행,패키지여행,개별여행,True,True,국내외 모두,2
53346653,202506,F,40대,인천광역시,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,2
53346757,202506,F,50대,인천광역시,모름,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,2
53346768,202506,M,20대,충청북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346790,202506,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346821,202506,M,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346846,202506,F,60대,경상북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
53346873,202506,F,50대,서울특별시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,2
53346876,202506,F,30대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,2
