RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE,HAS_DMSTC_EXP,HAS_OVSEA_EXP,TRAVEL_STYLE_SCOPE
53363334,202503,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53363355,202503,F,40대,제주도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53363378,202503,F,30대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53363458,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53363475,202503,F,20대,대구광역시,모름,개별 여행,여행경험없음,True,False,국내만
53363531,202503,M,50대,대전광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53363537,202503,M,30대,대전광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53363542,202503,M,20대,인천광역시,모름,개별 여행,개별 여행,True,True,국내+해외
53363565,202503,F,30대,경상남도,300만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53363601,202503,M,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53363635,202503,F,30대,울산광역시,모름,개별 여행,여행경험없음,True,False,국내만
53363638,202503,F,40대,경기도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53363641,202503,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53363657,202503,F,40대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53363667,202503,F,60대,경상남도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53363693,202503,F,50대,서울특별시,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
53363725,202503,M,30대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
53363826,202503,M,50대,경기도,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53363833,202503,F,40대,강원도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53363843,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53363887,202503,M,60대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53363906,202503,F,50대,부산광역시,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53363926,202503,M,30대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53363931,202503,M,40대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53363966,202503,F,50대,강원도,모름,개별 여행,여행경험없음,True,False,국내만
53363976,202503,F,40대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53363977,202503,M,40대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53363984,202503,F,40대,강원도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53363991,202503,F,60대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53364027,202503,M,40대,부산광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53364059,202503,M,40대,강원도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364110,202503,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364218,202503,F,40대,강원도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53364226,202503,M,60대,전라남도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53364310,202503,F,60대,경기도,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53364323,202503,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
53364364,202503,F,60대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364413,202503,F,50대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53364476,202503,M,30대,부산광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53364482,202503,M,40대,충청북도,300이상500만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53364544,202503,F,30대,광주광역시,모름,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53364580,202503,F,60대,광주광역시,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
53364591,202503,M,40대,경기도,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
53364632,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53364762,202503,F,40대,서울특별시,300이상500만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53364773,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364780,202503,F,60대,경기도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53364862,202503,F,50대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53364903,202503,F,20대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364924,202503,F,30대,전라북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53364942,202503,F,40대,전라북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53364946,202503,F,20대,부산광역시,300만원 미만,개별 여행,개별 여행,True,True,국내+해외
53364966,202503,F,60대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
53364969,202503,M,40대,충청남도(세종시 포함),500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53364985,202503,F,50대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53365008,202503,F,40대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53365046,202503,F,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53365123,202503,F,60대,경상북도,모름,개별 여행,여행경험없음,True,False,국내만
53365148,202503,M,50대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53365212,202503,F,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53365264,202503,F,20대,강원도,모름,여행경험없음,개별 여행,False,True,해외만
53365272,202503,F,40대,부산광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53365282,202503,M,60대,경상남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53365287,202503,M,60대,경기도,500이상700만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
53365365,202503,M,40대,충청북도,300이상500만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53365367,202503,F,50대,대구광역시,모름,여행경험없음,개별 여행,False,True,해외만
53365388,202503,F,20대,부산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53365471,202503,F,20대,충청북도,모름,개별 여행,개별 여행,True,True,국내+해외
53365509,202503,M,60대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53365510,202503,M,60대,울산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53365585,202503,M,60대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53365590,202503,M,50대,서울특별시,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53365735,202503,M,50대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53365737,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53365748,202503,M,40대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53365772,202503,M,50대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53365837,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53365906,202503,M,50대,부산광역시,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53365932,202503,F,50대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53365943,202503,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366027,202503,F,50대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53366146,202503,M,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366154,202503,F,20대,인천광역시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53366216,202503,F,60대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53366224,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53366250,202503,F,50대,인천광역시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53366275,202503,M,60대,인천광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366277,202503,F,60대,대구광역시,모름,개별 여행,여행경험없음,True,False,국내만
53366303,202503,F,30대,경기도,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53366337,202503,M,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366391,202503,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53366398,202503,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53366449,202503,M,50대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53366456,202503,F,30대,대구광역시,모름,에어텔 또는 에어카텔 패키지 여행,여행경험없음,True,False,국내만
53366461,202503,F,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53366491,202503,F,50대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53366547,202503,F,40대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366557,202503,M,50대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53366576,202503,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53366577,202503,F,50대,부산광역시,300만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
53366616,202503,F,20대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53366625,202503,F,60대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53366685,202503,M,50대,강원도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53366735,202503,F,20대,전라남도,모름,개별 여행,여행경험없음,True,False,국내만
53366736,202503,M,30대,대전광역시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53366754,202503,M,60대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53366767,202503,M,60대,충청북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53366813,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53366831,202503,F,40대,경기도,500이상700만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53366842,202503,F,50대,광주광역시,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53366856,202503,M,20대,경기도,300만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53366866,202503,M,40대,광주광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53366871,202503,F,30대,충청북도,300만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53366921,202503,M,30대,경기도,모름,여행경험없음,개별 여행,False,True,해외만
53366957,202503,M,30대,경기도,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53366977,202503,F,50대,서울특별시,500이상700만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
53367041,202503,M,50대,전라남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53367195,202503,F,60대,울산광역시,300만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53367251,202503,F,50대,충청북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53367252,202503,F,50대,제주도,500이상700만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
53367274,202503,F,20대,전라북도,모름,개별 여행,여행경험없음,True,False,국내만
53367300,202503,F,50대,인천광역시,모름,개별 여행,여행경험없음,True,False,국내만
53367358,202503,F,50대,인천광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53367363,202503,M,50대,광주광역시,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53367391,202503,M,40대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53367392,202503,M,50대,광주광역시,모름,개별 여행,여행경험없음,True,False,국내만
53367399,202503,F,50대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53367420,202503,F,40대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53367558,202503,M,30대,경상북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53367597,202503,F,40대,광주광역시,모름,개별 여행,여행경험없음,True,False,국내만
53367623,202503,M,50대,충청북도,모름,개별 여행,단체 패키지 여행,True,True,국내+해외
53367631,202503,M,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53367688,202503,M,60대,전라남도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53367843,202503,M,50대,울산광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53367874,202503,F,30대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53367908,202503,M,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53367922,202503,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53367953,202503,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53367986,202503,M,60대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53368050,202503,M,60대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53368078,202503,M,30대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368082,202503,F,60대,부산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368099,202503,F,50대,충청남도(세종시 포함),300이상500만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53368117,202503,F,60대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368142,202503,M,60대,경기도,700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53368146,202503,M,50대,전라북도,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53368147,202503,M,40대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53368150,202503,F,60대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53368168,202503,M,50대,광주광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53368182,202503,M,40대,부산광역시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53368186,202503,M,60대,경기도,500이상700만원 미만,단체 패키지 여행,여행경험없음,True,False,국내만
53368195,202503,M,60대,서울특별시,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53368199,202503,F,50대,부산광역시,모름,개별 여행,여행경험없음,True,False,국내만
53368233,202503,M,30대,부산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368299,202503,F,40대,광주광역시,모름,개별 여행,여행경험없음,True,False,국내만
53368372,202503,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53368391,202503,M,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53368394,202503,M,20대,인천광역시,모름,여행경험없음,개별 여행,False,True,해외만
53368439,202503,F,30대,대구광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368479,202503,F,30대,광주광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53368535,202503,M,50대,충청북도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53368553,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53368588,202503,M,30대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53368677,202503,F,20대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,True,False,국내만
53368692,202503,F,40대,부산광역시,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53368695,202503,M,30대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53368705,202503,F,30대,대구광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53368727,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53368739,202503,M,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53368858,202503,M,40대,대구광역시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53368897,202503,M,50대,인천광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53368923,202503,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53368962,202503,F,20대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53369050,202503,M,40대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53369061,202503,M,30대,서울특별시,500이상700만원 미만,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53369114,202503,M,20대,전라북도,모름,개별 여행,개별 여행,True,True,국내+해외
53369125,202503,F,50대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53369166,202503,M,30대,부산광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53369198,202503,F,50대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53369225,202503,M,60대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53369320,202503,M,50대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53369322,202503,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53369521,202503,F,60대,대전광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53369529,202503,M,50대,서울특별시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53369535,202503,F,30대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53369566,202503,M,40대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53369577,202503,F,20대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53369595,202503,M,40대,대전광역시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53369607,202503,M,40대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53369618,202503,F,30대,대전광역시,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53369654,202503,F,60대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53369765,202503,F,60대,전라남도,300만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53369779,202503,F,20대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53369824,202503,M,20대,경기도,모름,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
53369869,202503,M,50대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53369873,202503,F,30대,서울특별시,모름,개별 여행,여행경험없음,True,False,국내만
53369878,202503,M,30대,전라북도,모름,개별 여행,여행경험없음,True,False,국내만
53369886,202503,M,50대,울산광역시,500이상700만원 미만,개별 여행,개별 여행,True,True,국내+해외
53369923,202503,M,30대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53369943,202503,M,40대,전라북도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53369948,202503,F,30대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53369953,202503,F,40대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,True,False,국내만
53369972,202503,M,50대,전라북도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53370071,202503,M,30대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53370093,202503,F,40대,충청북도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53370110,202503,F,60대,경기도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
53370170,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53370180,202503,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
53370183,202503,F,60대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53370186,202503,F,50대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53370204,202503,M,40대,전라북도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53370331,202503,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53370337,202503,M,60대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53370386,202503,M,60대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53370419,202503,M,60대,경상남도,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53370424,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53370432,202503,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53370437,202503,F,30대,경상북도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53370506,202503,M,40대,경기도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53370509,202503,M,40대,충청북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53370574,202503,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53370579,202503,F,40대,전라남도,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53370632,202503,M,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53370698,202503,F,40대,대전광역시,모름,개별 여행,여행경험없음,True,False,국내만
53370744,202503,F,30대,충청북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53370921,202503,F,60대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53370948,202503,M,20대,서울특별시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53370971,202503,M,50대,경기도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53370992,202503,M,50대,경상북도,300이상500만원 미만,여행경험없음,개별 여행,False,True,해외만
53370993,202503,F,50대,경상북도,300이상500만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53370995,202503,M,40대,충청남도(세종시 포함),모름,단체 패키지 여행,여행경험없음,True,False,국내만
53371093,202503,M,50대,강원도,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53371175,202503,M,60대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53371191,202503,M,30대,부산광역시,모름,개별 여행,여행경험없음,True,False,국내만
53371251,202503,F,20대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53371267,202503,F,50대,인천광역시,500이상700만원 미만,개별 여행,단체 패키지 여행,True,True,국내+해외
53371321,202503,M,30대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53371389,202503,F,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53371443,202503,F,40대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53371472,202503,F,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53371485,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53371526,202503,M,60대,대전광역시,700만원 이상,여행경험없음,개별 여행,False,True,해외만
53371574,202503,F,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53371593,202503,M,60대,전라남도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53371627,202503,F,60대,서울특별시,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53371693,202503,M,20대,경상남도,모름,여행경험없음,개별 여행,False,True,해외만
53371716,202503,F,20대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53371729,202503,F,40대,전라북도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53371756,202503,M,30대,서울특별시,모름,개별 여행,개별 여행,True,True,국내+해외
53371828,202503,M,50대,광주광역시,모름,개별 여행,여행경험없음,True,False,국내만
53371948,202503,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53371960,202503,F,20대,인천광역시,모름,개별 여행,여행경험없음,True,False,국내만
53372058,202503,F,30대,경기도,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53372098,202503,M,30대,강원도,모름,여행경험없음,개별 여행,False,True,해외만
53372173,202503,M,40대,인천광역시,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53372225,202503,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53372276,202503,F,50대,충청북도,700만원 이상,개별 여행,단체 패키지 여행,True,True,국내+해외
53372279,202503,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53372291,202503,M,50대,대전광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53372322,202503,M,50대,전라남도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53372341,202503,F,50대,전라북도,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53372342,202503,F,20대,강원도,300이상500만원 미만,개별 여행,개별 여행,True,True,국내+해외
53372432,202503,F,20대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53372477,202503,F,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53372536,202503,M,40대,서울특별시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53372622,202503,F,30대,경상남도,300만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음,True,False,국내만
53372807,202503,M,40대,광주광역시,500이상700만원 미만,여행경험없음,단체 패키지 여행,False,True,해외만
53372813,202503,M,20대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53372822,202503,F,20대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53372920,202503,F,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음,True,False,국내만
53372955,202503,M,60대,부산광역시,700만원 이상,여행경험없음,단체 패키지 여행,False,True,해외만
53372960,202503,F,50대,경기도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53372985,202503,M,30대,경상남도,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53373015,202503,M,30대,대구광역시,300만원 미만,개별 여행,여행경험없음,True,False,국내만
53373089,202503,M,40대,경상북도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53373120,202503,M,50대,경기도,모름,개별 여행,여행경험없음,True,False,국내만
53373166,202503,F,30대,부산광역시,모름,개별 여행,여행경험없음,True,False,국내만
53373204,202503,M,30대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,True,False,국내만
53373239,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,True,False,국내만
53373247,202503,M,50대,인천광역시,700만원 이상,개별 여행,개별 여행,True,True,국내+해외
53373266,202503,M,30대,서울특별시,모름,여행경험없음,개별 여행,False,True,해외만
53373338,202503,M,40대,광주광역시,300이상500만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53373345,202503,F,40대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,True,False,국내만
53373374,202503,M,30대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,True,False,국내만
53373412,202503,M,40대,강원도,500이상700만원 미만,여행경험없음,개별 여행,False,True,해외만
53373444,202503,F,30대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,True,False,국내만
53373473,202503,M,30대,충청남도(세종시 포함),300만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,True,True,국내+해외
53373521,202503,F,30대,경기도,모름,개별 여행,개별 여행,True,True,국내+해외
53373725,202503,M,30대,경기도,300이상500만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,False,True,해외만
